oldLine ,newLine 
1,1
2,4
3,5
4,10
5,2
6,16
7,7
8,5
10,18
11,19
12,20
13,26
14,27
15,28
16,29
17,30
18,31
19,32
21,33
22,34
23,35
24,36
25,37
26,38
27,39
28,40
30,42
31,43
32,44
33,45
34,46
35,47
37,55
38,50
39,51
40,52
42,65
43,66
44,56
45,59
46,60
47,58
48,61
49,62
50,63
51,64
52,68
54,67
