oldLine ,newLine 
1,1
2,7
3,7
4,5
5,11
6,2
7,17
8,19
9,20
10,21
11,22
12,23
13,24
14,25
15,26
16,27
17,28
18,29
20,30
21,31
22,32
23,33
24,34
25,35
26,36
27,37
29,39
30,40
31,41
32,42
33,43
34,44
35,45
36,46
38,47
39,48
40,50
41,52
42,54
43,56
44,58
45,60
48,66
49,62
50,63
51,64
52,65
53,77
54,78
55,67
56,69
57,70
58,72
59,73
60,74
61,75
62,76
63,80
64,73
65,71
